Order_Id,Product_Id,Product_Name,User_Id,Order_Date,Return,City,Country,Client_Id,Client_Email,Order_Latitude,Order_Length,Client_Name,Birth_Day,Deliver_Man_Id,Name_Deliver_Man,Product_Cost,Product_Value,Market_Name
23939151,5,selfie stick,23830450,"2019,08,15",0,tierra de changua,POLOMBIA,82438887,kiara00@example.com,4.648625,-74.1,Miss Sandra Davis,"2019,08,15",958,Thomas Hatfield,946,637,Tienda4
35183241,4,cases,20206312,"2017,09,01",0,tierra de changua,POLOMBIA,56989228,ryanlewis@example.org,4.648625,-74.1,Shawn Miller,"2017,09,01",24,April Smith,831,548,Tienda4
81548486,5,selfie stick,89188779,"2012,03,20",0,tierra de changua,POLOMBIA,31584643,theresavaldez@example.net,4.648625,-74.1,Jeffrey Hall,"2012,03,20",151,Blake Henry,306,781,Tienda4
19861149,4,cases,89037611,"2000,05,08",0,erda,POLOMBIA,4107012,kevinmaynard@example.com,10.4002813,-75.5,Miss Kelli Huynh,"2000,05,08",491,Anita Aguilar,138,258,Tienda4
57504516,3,headphones,96120743,"1980,10,22",0,tierra de changua,POLOMBIA,48524286,stonebrianna@example.org,4.648625,-74.1,Sabrina Alvarez,"1980,10,22",565,Susan Taylor,695,218,Tienda4
97218280,1,PC,46531091,"2016,01,02",0,paloma city,Jaime,12920029,nnorris@example.org,-12.037964,-77.0503238,Rebecca Harris,"2016,01,02",254,Kelsey Harper,925,366,Tienda4
5683193,3,headphones,43798832,"1995,05,15",0,MEDALLO,POLOMBIA,73968199,francocameron@example.net,6.2441988,-75.6,Michael Kirk,"1995,05,15",635,Michael Tate,461,231,Tienda4
13829583,1,PC,90463949,"1980,07,18",0,tierra de changua,POLOMBIA,39915433,elizabeth37@example.org,4.648625,-74.1,Maurice Ho,"1980,07,18",532,Belinda Giles,272,261,Tienda4
15692933,2,charger smartphone,31912785,"2008,03,29",1,tierra de changua,POLOMBIA,6585721,vdelacruz@example.com,4.648625,-74.1,Shannon Ramirez,"2008,03,29",348,David Jackson,617,607,Tienda4
25735497,5,selfie stick,30538309,"1972,10,10",0,paloma city,Jaime,90358807,fmccarthy@example.com,-12.037964,-77.0503238,Micheal Romero,"1972,10,10",164,Susan Perry,859,640,Tienda4
62935807,5,selfie stick,69730016,"2004,11,12",0,paloma city,Jaime,20472969,hunter74@example.net,-12.037964,-77.0503238,Joanna Miller,"2004,11,12",380,Jason Clark,262,914,Tienda4
77849929,2,charger smartphone,53605790,"2001,06,20",0,MEDALLO,POLOMBIA,2603483,kristina65@example.com,6.2441988,-75.6,Jacqueline Webster,"2001,06,20",510,Darrell Hall,198,290,Tienda4
86006617,5,selfie stick,22591608,"1991,09,22",0,paloma city,Jaime,82631210,sydney49@example.com,-12.037964,-77.0503238,Christopher Peterson,"1991,09,22",651,Laura Fowler,160,106,Tienda4
64438221,3,headphones,19921434,"2018,08,27",0,MEDALLO,POLOMBIA,67031590,john27@example.com,6.2441988,-75.6,Gregory Luna MD,"2018,08,27",209,Jessica Campbell,321,896,Tienda4
24016520,4,cases,93540500,"1990,08,04",0,MEDALLO,POLOMBIA,75793086,cassandralee@example.net,6.2441988,-75.6,Juan Allen,"1990,08,04",905,Autumn Allen,219,225,Tienda4
27245225,1,PC,21312840,"1970,12,23",0,paloma city,Jaime,94221843,ijones@example.org,-12.037964,-77.0503238,Kathryn Garcia,"1970,12,23",277,Jacqueline Tran,752,889,Tienda4
19463586,5,selfie stick,53183357,"2018,06,04",0,erda,POLOMBIA,25972355,vgomez@example.com,10.4002813,-75.5,John Cooper,"2018,06,04",579,Dr. Stephen Gonzalez DDS,145,896,Tienda4
33448665,4,cases,64756437,"2017,08,07",0,erda,POLOMBIA,21354828,phillip64@example.com,10.4002813,-75.5,Michelle Rodriguez,"2017,08,07",247,Daniel Ramirez,800,429,Tienda4
46797137,3,headphones,7061606,"1973,05,10",0,erda,POLOMBIA,92191454,jason19@example.net,10.4002813,-75.5,Vickie Fleming,"1973,05,10",916,Denise Roberts,216,978,Tienda4
24296900,4,cases,70410713,"2016,12,07",0,erda,POLOMBIA,60288661,amyrussell@example.net,10.4002813,-75.5,William Erickson,"2016,12,07",265,Andrew Ramirez,206,891,Tienda4
98779640,5,selfie stick,7586337,"2006,10,30",0,paloma city,Jaime,99159132,uhernandez@example.org,-12.037964,-77.0503238,Lauren Ryan,"2006,10,30",334,Jeremy Pitts,84,784,Tienda4
6045006,1,PC,61166530,"2013,11,10",0,erda,POLOMBIA,96735235,morgansarah@example.org,10.4002813,-75.5,Charles Smith,"2013,11,10",786,Jonathan Doyle,607,950,Tienda4
11133894,1,PC,86310868,"2021,05,12",4,erda,POLOMBIA,68599816,williamsonkayla@example.org,10.4002813,-75.5,Norma Wilson,"2021,05,12",175,Mary Escobar,557,951,Tienda4
66777598,2,charger smartphone,1379652,"1991,06,18",1,tierra de changua,POLOMBIA,56650164,ssmith@example.org,4.648625,-74.1,Ricardo Sandoval,"1991,06,18",83,Billy Jones,102,112,Tienda4
65496431,4,cases,76610822,"1981,04,06",0,erda,POLOMBIA,90587282,tbrown@example.com,10.4002813,-75.5,Sarah Ferguson,"1981,04,06",4,Charles Bell MD,575,557,Tienda4
11786194,3,headphones,70489406,"1976,08,13",0,erda,POLOMBIA,84059202,bennettrussell@example.net,10.4002813,-75.5,Jose Gutierrez,"1976,08,13",611,Damon Campbell,133,851,Tienda4
96423793,5,selfie stick,73409259,"1987,11,16",0,MEDALLO,POLOMBIA,87082022,summersdiana@example.net,6.2441988,-75.6,Rebecca Carter,"1987,11,16",61,Jason Beck,297,173,Tienda4
51198401,1,PC,14613783,"2013,10,03",0,tierra de changua,POLOMBIA,80780529,sean46@example.org,4.648625,-74.1,Miss Debra Miller,"2013,10,03",157,Benjamin Davenport,957,416,Tienda4
13749767,3,headphones,48604931,"2002,12,13",0,MEDALLO,POLOMBIA,35397790,timothywilliams@example.com,6.2441988,-75.6,Jessica Jones,"2002,12,13",514,Nicole Hall,643,90,Tienda4
13214387,1,PC,1915683,"2007,12,19",0,erda,POLOMBIA,28094655,amandarich@example.org,10.4002813,-75.5,Lauren Rodriguez,"2007,12,19",38,Christian Hodge,465,643,Tienda4
35106271,1,PC,91944835,"1970,04,15",0,erda,POLOMBIA,19914251,cindymorris@example.net,10.4002813,-75.5,Eric Smith,"1970,04,15",396,Cody Liu,266,488,Tienda4
19832305,1,PC,87980090,"1992,03,29",0,MEDALLO,POLOMBIA,71529802,andrew23@example.org,6.2441988,-75.6,Ruben Burke,"1992,03,29",378,Catherine Gonzalez,71,587,Tienda4
91236765,4,cases,95222067,"1999,02,14",0,MEDALLO,POLOMBIA,97581731,rodriguezcharles@example.net,6.2441988,-75.6,Samantha Juarez,"1999,02,14",854,Christopher Allen,812,355,Tienda4
89089897,3,headphones,91253010,"2011,01,25",0,erda,POLOMBIA,99646845,jessica28@example.org,10.4002813,-75.5,Shawn Villanueva,"2011,01,25",930,Kristin Jackson,377,892,Tienda4
95571816,3,headphones,72847143,"1996,10,04",0,tierra de changua,POLOMBIA,27472104,bhiggins@example.org,4.648625,-74.1,Christian Roy,"1996,10,04",964,Ruth Robertson,694,926,Tienda4
46396755,1,PC,44467594,"2019,07,02",0,erda,POLOMBIA,3921316,ocross@example.com,10.4002813,-75.5,Dylan Morris,"2019,07,02",232,Christy Oliver,702,108,Tienda4
23095963,2,charger smartphone,395312,"1991,08,14",0,tierra de changua,POLOMBIA,95832669,bbradshaw@example.com,4.648625,-74.1,Dustin Hill,"1991,08,14",620,Matthew Fritz,355,758,Tienda4
31964922,3,headphones,29692115,"2020,12,14",0,paloma city,Jaime,40553656,jennifer70@example.org,-12.037964,-77.0503238,Lisa Ross,"2020,12,14",952,Samantha Hall,492,11,Tienda4
20061536,2,charger smartphone,65004925,"1981,12,08",0,paloma city,Jaime,64493478,susan25@example.org,-12.037964,-77.0503238,Zachary Murray,"1981,12,08",493,William Taylor,406,627,Tienda4
69386977,5,selfie stick,22826292,"1977,10,28",0,erda,POLOMBIA,44165323,murphyalex@example.net,10.4002813,-75.5,Mr. Kristopher Keller,"1977,10,28",497,Steven Rogers,187,864,Tienda4
87582544,4,cases,82409212,"2010,01,24",0,MEDALLO,POLOMBIA,44578196,tammy86@example.org,6.2441988,-75.6,Justin Zimmerman,"2010,01,24",178,Vincent Hernandez,37,656,Tienda4
77321829,3,headphones,36876490,"2017,09,28",0,MEDALLO,POLOMBIA,36653240,jameswagner@example.org,6.2441988,-75.6,Brian Schneider,"2017,09,28",141,Christina Brown,877,597,Tienda4
87340406,2,charger smartphone,54397237,"1982,05,11",0,tierra de changua,POLOMBIA,1872731,nicole36@example.org,4.648625,-74.1,Morgan Ellis,"1982,05,11",39,Rachel Parker,46,689,Tienda4
81908009,3,headphones,95729875,"1986,11,09",0,erda,POLOMBIA,78226491,mandrews@example.net,10.4002813,-75.5,Anthony Black,"1986,11,09",191,Heather Fuller,614,907,Tienda4
50887265,1,PC,99126965,"1979,02,04",0,MEDALLO,POLOMBIA,10728256,david17@example.com,6.2441988,-75.6,John Smith,"1979,02,04",796,Shannon Maxwell,67,69,Tienda4
23985289,3,headphones,77168632,"2020,03,15",0,paloma city,Jaime,39637962,scottlewis@example.com,-12.037964,-77.0503238,Tammy Smith,"2020,03,15",618,Marie Johnson,289,512,Tienda4
3601172,5,selfie stick,6253080,"1996,08,25",0,MEDALLO,POLOMBIA,53849902,kevin93@example.org,6.2441988,-75.6,Melanie Pham,"1996,08,25",50,Timothy Nash,401,880,Tienda4
98278556,1,PC,74461830,"1971,06,26",0,paloma city,Jaime,54299281,yrivera@example.net,-12.037964,-77.0503238,Teresa Guerrero,"1971,06,26",936,Kelsey Monroe,46,686,Tienda4
51069965,3,headphones,58467519,"1975,08,08",0,MEDALLO,POLOMBIA,65244222,steven75@example.org,6.2441988,-75.6,Pamela Shepherd,"1975,08,08",810,Tracy Cooper,271,51,Tienda4
4790491,1,PC,10398845,"1992,02,13",0,erda,POLOMBIA,3376142,reginaldsmith@example.com,10.4002813,-75.5,Kerry Graham,"1992,02,13",320,Lauren Marshall DVM,120,358,Tienda4
63614740,1,PC,97399918,"1977,04,03",0,MEDALLO,POLOMBIA,5744143,jeanettewilson@example.org,6.2441988,-75.6,Richard Forbes,"1977,04,03",802,Melissa Martin,222,671,Tienda4
52166673,4,cases,77774445,"1995,04,06",0,tierra de changua,POLOMBIA,48827472,ncaldwell@example.org,4.648625,-74.1,John Todd,"1995,04,06",276,Michael Jones,748,34,Tienda4
68626964,3,headphones,79371007,"1988,01,31",3,tierra de changua,POLOMBIA,89818706,jeffreyavila@example.org,4.648625,-74.1,Patrick Williams,"1988,01,31",718,Jason Humphrey,295,944,Tienda4
48408722,4,cases,66827868,"1992,07,19",0,tierra de changua,POLOMBIA,85261899,lisabarnett@example.com,4.648625,-74.1,John Morrow,"1992,07,19",267,Rebecca Pierce,450,430,Tienda4
83705238,3,headphones,70577434,"2001,10,16",0,erda,POLOMBIA,85580661,amanda27@example.net,10.4002813,-75.5,Debra Lucas,"2001,10,16",312,Sabrina Taylor,456,622,Tienda4
80216666,1,PC,417185,"1993,09,09",0,erda,POLOMBIA,24978849,jenniferdavis@example.com,10.4002813,-75.5,Jonathan Evans,"1993,09,09",629,Ronald Adams,245,732,Tienda4
13492237,3,headphones,81008443,"1991,09,22",0,paloma city,Jaime,63157516,trevor43@example.net,-12.037964,-77.0503238,Ernest Brown,"1991,09,22",312,Samantha Wagner,509,486,Tienda4
